Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Price,Quantity,Payment_Status,Return_ID,Original_Tx_ID,Return_Date,Refund_Amount,Status,Tx_ID_extracted,Problem_Category,Sentiment
100237,2023-11-24,C0301,Accessories,Laptop Sleeve,38.99,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100385,2023-11-28,C0015,Accessories,Laptop Sleeve,24.0,3,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100659,2023-12-05,C0008,Accessories,Charger,40.01,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100024,2023-11-16,C0002,Accessories,Charger,25.01,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100809,2023-12-08,C0158,Electronics,Laptop X,1730.99,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101012,2023-12-12,C0001,Electronics,Laptop X,1535.84,1,Failed,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100885,2023-09-12,C0010,Electronics,TV Pro,947.14,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100546,2023-02-12,C0079,Accessories,USB-C Cable,9.98,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100641,2023-04-12,C0015,Accessories,Laptop Sleeve,33.86,3,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100478,2023-11-30,C0003,Electronics,TV Pro,1393.62,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101178,2023-12-13,C0001,Accessories,Charger,46.12,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100680,2023-12-05,C0001,Electronics,Laptop X,1719.0,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100830,2023-12-08,C0016,Accessories,Laptop Sleeve,39.0,1,Paid,,,,,,100830,Bloķēšanas/Drošības kļūme,Kritiski Negatīvs
100154,2023-11-21,C0014,Accessories,Accessory Bundle,46.0,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100123,2023-11-20,C0314,Accessories,Laptop Sleeve,33.17,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100698,2023-12-06,C0001,Electronics,TV Pro,1205.0,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100121,2023-11-19,C0113,Smart Home,NordPlug,23.36,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100904,2023-10-12,C0149,Electronics,TV Pro,1184.42,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100464,2023-11-30,C0001,Accessories,Laptop Sleeve,20.0,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101121,2023-12-14,C0067,Electronics,TV Pro,928.65,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100628,2023-12-04,C0187,Accessories,Wireless Mouse,19.96,1,Paid,,,,,,100628,Lietotnes / Savienojuma problēma,Kritiski Negatīvs
101075,2023-12-13,C0002,Smart Home,NordCam Mini,62.13,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100985,2023-12-11,C0086,Electronics,Tablet A,783.57,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100520,2023-12-02,C0021,Accessories,USB-C Cable,10.0,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100951,2023-11-12,C0054,Accessories,Accessory Bundle,96.87,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100966,2023-12-11,C0035,Accessories,Phone Case,16.3,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101177,2023-11-28,C0037,Electronics,Tablet A,556.99,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100587,2023-12-03,C0001,Accessories,Screen Protector,10.14,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101046,2023-12-13,C0273,Accessories,Charger,34.08,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100787,2023-12-07,C0003,Electronics,NoiseCancel Headphones,273.02,1,Pending,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100523,2023-12-02,C0025,Electronics,Smartphone Z,940.92,1,Paid,,,,,,100523,Bloķēšanas/Drošības kļūme,Negatīvs
100523,2023-12-02,C0025,Electronics,Smartphone Z,940.92,1,Paid,,,,,,100523,Baterijas problēma (Smart Home),Negatīvs
100523,2023-12-02,C0025,Electronics,Smartphone Z,940.92,1,Paid,,,,,,100523,Bloķēšanas/Drošības kļūme,Kritiski Negatīvs
100358,2023-11-28,C0001,Accessories,Wireless Mouse,56.52,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100949,2023-11-12,C0046,Smart Home,NordLock Pro,204.69,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101041,2023-12-13,C0002,Smart Home,NordLock Pro,219.45,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100151,2023-11-21,C0002,Electronics,Smartphone Z,752.21,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100529,2023-12-02,C0017,Electronics,Tablet A,326.0,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100181,2023-11-22,C0001,Electronics,NoiseCancel Headphones,185.9,1,Pending,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100292,2023-11-25,C0082,Electronics,NoiseCancel Headphones,258.19,2,Paid,,,,,,100292,Baterijas problēma (Smart Home),Kritiski Negatīvs
100650,2023-12-05,C0054,Smart Home,NordLock Pro,213.11,1,Paid,R000023,100650,2023-12-15,213.11,Processed,,Nav sūdzību,Neitrāls / Nav ziņots
100867,2023-12-09,C0029,Smart Home,NordLock Pro,209.05,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100175,2023-11-22,C0002,Accessories,Laptop Sleeve,27.74,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100743,2023-12-07,C0097,Accessories,Laptop Sleeve,20.81,1,Paid,,,,,,100743,Piegādes / Loģistikas aizkavēšanās,Negatīvs
100258,2023-11-24,C0099,Smart Home,NordLock Pro,214.74,1,Paid,,,,,,100258,Piegādes / Loģistikas aizkavēšanās,Negatīvs
100258,2023-11-24,C0099,Smart Home,NordLock Pro,214.74,1,Paid,,,,,,100258,Piegādes / Loģistikas aizkavēšanās,Negatīvs
100692,2023-12-06,C0206,Electronics,Laptop X,1379.55,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100862,2023-12-09,C0003,Accessories,USB-C Cable,17.87,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100022,2023-11-16,C0003,Electronics,NoiseCancel Headphones,176.57,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101013,2023-12-12,C0001,Accessories,USB-C Cable,13.0,3,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101149,2023-06-12,C0009,Smart Home,NordTherm,106.57,1,Failed,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100783,2023-12-07,C0211,Smart Home,NordLock Pro,183.6,1,Pending,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100482,2023-11-30,C0007,Electronics,NoiseCancel Headphones,176.13,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100475,2023-11-30,C0222,Electronics,NoiseCancel Headphones,254.73,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100804,2023-12-08,C0006,Accessories,Laptop Sleeve,29.83,3,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100119,2023-11-19,C0001,Accessories,Accessory Bundle,27.0,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100179,2023-11-22,C0004,Electronics,Laptop X,1755.32,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101159,2023-12-12,C0003,Electronics,NoiseCancel Headphones,308.13,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100338,2023-11-27,C0003,Electronics,NoiseCancel Headphones,321.06,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101019,2023-12-12,C0002,Accessories,Accessory Bundle,75.0,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100298,2023-11-26,C0006,Electronics,NoiseCancel Headphones,236.41,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101200,2023-12-11,C0024,Smart Home,NordLock Pro,206.0,1,Paid,,,,,,101200,Lietotnes / Savienojuma problēma,Kritiski Negatīvs
101200,2023-12-11,C0024,Smart Home,NordLock Pro,206.0,1,Paid,,,,,,101200,Lietotnes / Savienojuma problēma,Kritiski Negatīvs
101118,2023-12-14,C0001,Accessories,Accessory Bundle,78.76,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100110,2023-11-19,C0001,Electronics,Smartphone Z,1007.22,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100414,2023-11-29,C0001,Accessories,Screen Protector,8.16,3,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101111,2023-12-14,C0002,Smart Home,NordLock Pro,227.0,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100543,2023-02-12,C0270,Smart Home,NordLock Pro,190.15,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100888,2023-12-09,C0001,Electronics,Smartphone Z,897.04,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100306,2023-11-26,C0012,Smart Home,NordCam Mini,75.0,2,Paid,,,,,,100306,Cits / Vispārējs brāķis,Negatīvs
100968,2023-12-11,C0106,Electronics,Laptop X,1406.83,1,Paid,,,,,,100968,Naudas atgriešanas pieprasījums,Negatīvs
100968,2023-12-11,C0106,Electronics,Laptop X,1406.83,1,Paid,,,,,,100968,Bloķēšanas/Drošības kļūme,Negatīvs
100921,2023-10-12,C0002,Smart Home,NordPlug,16.05,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100021,2023-11-15,C0006,Smart Home,NordTherm,138.07,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100981,2023-11-12,C0014,Electronics,Tablet A,543.89,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100671,2023-12-05,C0010,Smart Home,NordLock Pro,228.29,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101130,2023-12-14,C0002,Accessories,Laptop Sleeve,19.0,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100102,2023-11-19,C0010,Accessories,Laptop Sleeve,24.31,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100140,2023-11-21,C0199,Smart Home,NordLock Pro,222.11,1,Paid,R000024,100140,2023-11-25,222.11,Processed,100140,Bloķēšanas/Drošības kļūme,Kritiski Negatīvs
100140,2023-11-21,C0199,Smart Home,NordLock Pro,222.11,1,Paid,R000024,100140,2023-11-25,222.11,Processed,100140,Baterijas problēma (Smart Home),Negatīvs
100140,2023-11-21,C0199,Smart Home,NordLock Pro,222.11,1,Paid,R000024,100140,2023-11-25,222.11,Processed,100140,Baterijas problēma (Smart Home),Kritiski Negatīvs
100140,2023-11-21,C0199,Smart Home,NordLock Pro,222.11,1,Paid,R000024,100140,2023-11-25,222.11,Processed,100140,Piegādes / Loģistikas aizkavēšanās,Negatīvs
100224,2023-11-24,C0001,Electronics,TV Pro,1442.67,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100922,2023-10-12,C0053,Accessories,Charger,35.94,3,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100553,2023-12-02,C0019,Smart Home,NordLock Pro,188.09,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100394,2023-11-28,C0016,Electronics,TV Pro,1256.68,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100461,2023-11-30,C0076,Electronics,Smartphone Z,989.24,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100856,2023-12-09,C0001,Accessories,Accessory Bundle,40.96,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100720,2023-12-06,C0002,Smart Home,NordLock Pro,208.0,1,Failed,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100206,2023-11-23,C0002,Electronics,Laptop X,1577.0,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100912,2023-10-12,C0001,Electronics,Tablet A,342.14,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100589,2023-03-12,C0320,Accessories,USB-C Cable,12.34,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100038,2023-11-16,C0002,Accessories,Phone Case,12.88,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101017,2023-12-12,C0002,Accessories,Laptop Sleeve,21.14,1,Failed,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100361,2023-11-28,C0004,Smart Home,NordLock Pro,246.71,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101069,2023-12-13,C0004,Accessories,Accessory Bundle,82.41,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100574,2023-12-03,C0071,Electronics,Smartphone Z,819.94,1,Paid,,,,,,100574,Bloķēšanas/Drošības kļūme,Kritiski Negatīvs
101089,2023-12-14,C0107,Electronics,TV Pro,1209.6,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100596,2023-12-04,C0158,Accessories,Charger,19.56,1,Paid,,,,,,100596,Bloķēšanas/Drošības kļūme,Negatīvs
100125,2023-11-20,C0001,Accessories,Accessory Bundle,52.5,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100624,2023-12-04,C0001,Smart Home,NordCam Mini,91.0,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100396,2023-11-29,C0296,Accessories,Accessory Bundle,52.01,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100897,2023-10-12,C0110,Smart Home,NordLock Pro,245.24,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100185,2023-11-22,C0001,Smart Home,NordTherm,127.55,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100056,2023-11-17,C0014,Accessories,Charger,15.88,3,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100882,2023-12-09,C0003,Electronics,TV Pro,1195.36,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101027,2023-12-12,C0001,Smart Home,NordLock Pro,244.0,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101112,2023-12-14,C0001,Accessories,Laptop Sleeve,23.93,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100166,2023-11-22,C0203,Accessories,USB-C Cable,16.3,3,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101014,2023-12-12,C0291,Smart Home,NordLock Pro,200.0,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100116,2023-11-19,C0009,Electronics,Smartphone Z,1065.43,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100311,2023-11-26,C0191,Electronics,NoiseCancel Headphones,318.0,1,Paid,,,,,,100311,Lietotnes / Savienojuma problēma,Kritiski Negatīvs
100311,2023-11-26,C0191,Electronics,NoiseCancel Headphones,318.0,1,Paid,,,,,,100311,Baterijas problēma (Smart Home),Negatīvs
100909,2023-12-10,C0080,Electronics,TV Pro,1355.85,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100476,2023-11-30,C0016,Smart Home,NordLock Pro,223.28,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100421,2023-11-29,C0003,Accessories,Screen Protector,14.39,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100199,2023-11-23,C0003,Electronics,NoiseCancel Headphones,234.0,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100555,2023-12-02,C0038,Electronics,NoiseCancel Headphones,246.91,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101174,2023-11-29,C0008,Accessories,Screen Protector,8.41,3,Paid,R000025,101174,2023-12-07,25.23,Processed,,Nav sūdzību,Neitrāls / Nav ziņots
100219,2023-11-23,C0249,Electronics,Smartphone Z,903.0,1,Paid,,,,,,100219,Naudas atgriešanas pieprasījums,Negatīvs
100219,2023-11-23,C0249,Electronics,Smartphone Z,903.0,1,Paid,,,,,,100219,Piegādes / Loģistikas aizkavēšanās,Negatīvs
100212,2023-11-23,C0014,Accessories,Screen Protector,6.11,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100635,2023-04-12,C0003,Electronics,Laptop X,1648.66,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100840,2023-12-08,C0004,Accessories,Wireless Mouse,18.18,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100727,2023-12-06,C0050,Electronics,Laptop X,1588.34,1,Paid,R000026,100727,2023-12-12,1588.34,Processed,,Nav sūdzību,Neitrāls / Nav ziņots
100055,2023-11-17,C0002,Accessories,Accessory Bundle,94.78,1,Pending,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100532,2023-02-12,C0078,Smart Home,NordLock Pro,185.66,2,Failed,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100815,2023-12-08,C0282,Smart Home,NordLock Pro,210.2,1,Paid,R000027,100815,2023-12-17,210.2,Processed,100815,Lietotnes / Savienojuma problēma,Kritiski Negatīvs
100815,2023-12-08,C0282,Smart Home,NordLock Pro,210.2,1,Paid,R000027,100815,2023-12-17,210.2,Processed,100815,Bloķēšanas/Drošības kļūme,Kritiski Negatīvs
100815,2023-12-08,C0282,Smart Home,NordLock Pro,210.2,1,Paid,R000027,100815,2023-12-17,210.2,Processed,100815,Bloķēšanas/Drošības kļūme,Negatīvs
100815,2023-12-08,C0282,Smart Home,NordLock Pro,210.2,1,Paid,R000027,100815,2023-12-17,210.2,Processed,100815,Baterijas problēma (Smart Home),Kritiski Negatīvs
100815,2023-12-08,C0282,Smart Home,NordLock Pro,210.2,1,Paid,R000027,100815,2023-12-17,210.2,Processed,100815,Bloķēšanas/Drošības kļūme,Kritiski Negatīvs
100649,2023-12-05,C0300,Accessories,Phone Case,16.63,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100908,2023-12-10,C0021,Accessories,Phone Case,17.63,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100571,2023-12-03,C0023,Electronics,Tablet A,370.25,2,Paid,,,,,,100571,Piegādes / Loģistikas aizkavēšanās,Negatīvs
100927,2023-12-10,C0062,Accessories,Wireless Mouse,32.09,1,Paid,,,,,,100927,Bloķēšanas/Drošības kļūme,Negatīvs
100330,2023-11-27,C0006,Smart Home,NordLock Pro,180.97,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100493,2023-12-01,C0260,Accessories,Charger,36.46,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100691,2023-06-12,C0003,Electronics,Smartphone Z,901.62,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100751,2023-07-12,C0001,Accessories,Phone Case,13.03,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100832,2023-08-12,C0051,Accessories,Accessory Bundle,40.78,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100148,2023-11-21,C0001,Electronics,Smartphone Z,935.86,1,Pending,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100255,2023-11-24,C0034,Electronics,NoiseCancel Headphones,264.94,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100829,2023-12-08,C0013,Smart Home,NordLock Pro,209.14,1,Paid,,,,,,100829,Piegādes / Loģistikas aizkavēšanās,Kritiski Negatīvs
100566,2023-12-03,C0064,Electronics,Laptop X,1695.77,1,Paid,,,,,,100566,Baterijas problēma (Smart Home),Kritiski Negatīvs
100566,2023-12-03,C0064,Electronics,Laptop X,1695.77,1,Paid,,,,,,100566,Lietotnes / Savienojuma problēma,Kritiski Negatīvs
100566,2023-12-03,C0064,Electronics,Laptop X,1695.77,1,Paid,,,,,,100566,Baterijas problēma (Smart Home),Kritiski Negatīvs
100393,2023-11-28,C0238,Electronics,TV Pro,1338.77,1,Paid,,,,,,100393,Piegādes / Loģistikas aizkavēšanās,Negatīvs
100836,2023-12-08,C0181,Smart Home,NordCam Mini,53.95,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101051,2023-12-13,C0002,Electronics,Laptop X,1696.76,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100231,2023-11-24,C0001,Electronics,NoiseCancel Headphones,182.17,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100147,2023-11-21,C0006,Electronics,TV Pro,1399.86,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101153,2023-11-30,C0004,Electronics,NoiseCancel Headphones,316.19,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100168,2023-11-22,C0021,Accessories,USB-C Cable,7.78,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101185,2023-11-25,C0033,Electronics,Smartphone Z,948.32,1,Paid,,,,,,101185,Bloķēšanas/Drošības kļūme,Kritiski Negatīvs
101185,2023-11-25,C0033,Electronics,Smartphone Z,948.32,1,Paid,,,,,,101185,Bloķēšanas/Drošības kļūme,Kritiski Negatīvs
100902,2023-12-10,C0004,Electronics,Smartphone Z,1084.69,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100599,2023-12-04,C0001,Electronics,NoiseCancel Headphones,308.58,1,Paid,R000028,100599,2023-12-17,308.58,Processed,,Nav sūdzību,Neitrāls / Nav ziņots
101055,2023-12-13,C0002,Smart Home,NordLock Pro,246.13,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101011,2023-12-12,C0002,Electronics,TV Pro,1098.61,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100557,2023-12-03,C0003,Electronics,NoiseCancel Headphones,186.46,1,Paid,R000029,100557,2023-12-13,186.46,Processed,,Nav sūdzību,Neitrāls / Nav ziņots
100687,2023-05-12,C0006,Accessories,Laptop Sleeve,33.29,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100302,2023-11-26,C0057,Smart Home,NordCam Mini,96.99,1,Failed,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100400,2023-11-29,C0003,Accessories,Laptop Sleeve,36.68,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100664,2023-05-12,C0012,Accessories,Charger,47.42,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100817,2023-08-12,C0002,Accessories,Phone Case,16.73,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100652,2023-12-05,C0011,Electronics,Tablet A,314.93,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100163,2023-11-22,C0004,Accessories,Screen Protector,10.08,2,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100469,2023-11-30,C0001,Electronics,NoiseCancel Headphones,260.09,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100762,2023-12-07,C0009,Electronics,NoiseCancel Headphones,225.04,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100598,2023-12-04,C0070,Accessories,Wireless Mouse,22.02,1,Paid,R000030,100598,2023-12-09,0.0,Rejected,100598,Bloķēšanas/Drošības kļūme,Kritiski Negatīvs
101044,2023-12-13,C0001,Smart Home,NordLock Pro,185.8,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100348,2023-11-27,C0220,Accessories,Phone Case,31.01,4,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100572,2023-03-12,C0002,Smart Home,NordLock Pro,192.26,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100281,2023-11-25,C0017,Smart Home,NordCam Mini,91.1,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100899,2023-12-10,C0001,Accessories,USB-C Cable,8.25,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101070,2023-12-13,C0023,Smart Home,NordLock Pro,216.4,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100716,2023-06-12,C0036,Accessories,Charger,44.54,4,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100010,2023-11-15,C0001,Accessories,Charger,32.57,3,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100764,2023-12-07,C0006,Electronics,Smartphone Z,998.04,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100271,2023-11-25,C0008,Electronics,Laptop X,1718.34,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100984,2023-11-12,C0124,Electronics,NoiseCancel Headphones,247.73,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100495,2023-12-01,C0004,Electronics,Smartphone Z,795.93,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101022,2023-12-12,C0076,Electronics,Tablet A,565.36,1,Paid,,,,,,101022,Bloķēšanas/Drošības kļūme,Negatīvs
101022,2023-12-12,C0076,Electronics,Tablet A,565.36,1,Paid,,,,,,101022,Lietotnes / Savienojuma problēma,Kritiski Negatīvs
100286,2023-11-25,C0007,Electronics,Tablet A,732.66,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100542,2023-12-02,C0077,Accessories,Laptop Sleeve,41.1,1,Pending,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100977,2023-12-11,C0017,Smart Home,NordLock Pro,183.0,1,Paid,,,,,,100977,Bloķēšanas/Drošības kļūme,Negatīvs
100977,2023-12-11,C0017,Smart Home,NordLock Pro,183.0,1,Paid,,,,,,100977,Bloķēšanas/Drošības kļūme,Kritiski Negatīvs
100977,2023-12-11,C0017,Smart Home,NordLock Pro,183.0,1,Paid,,,,,,100977,Piegādes / Loģistikas aizkavēšanās,Negatīvs
100445,2023-11-30,C0001,Accessories,Accessory Bundle,34.98,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101180,2023-04-12,C0015,Accessories,Laptop Sleeve,33.86,3,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100933,2023-12-11,C0003,Accessories,Laptop Sleeve,41.18,3,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
101073,2023-12-13,C0015,Smart Home,NordLock Pro,214.13,1,Paid,,,,,,101073,Baterijas problēma (Smart Home),Kritiski Negatīvs
101073,2023-12-13,C0015,Smart Home,NordLock Pro,214.13,1,Paid,,,,,,101073,Baterijas problēma (Smart Home),Kritiski Negatīvs
100100,2023-11-19,C0143,Accessories,Charger,21.14,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100847,2023-12-09,C0136,Accessories,Laptop Sleeve,43.74,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
100496,2023-12-01,C0032,Electronics,NoiseCancel Headphones,282.0,1,Paid,,,,,,,Nav sūdzību,Neitrāls / Nav ziņots
